SC_type,AB_compound,Def_site,Impuirty_atom,0/-1 NN,0/-1 Error,0/-1 DFT,-2/-3 NN,-2/-3 Error,-2/-3 DFT,-1/-2 NN,-1/-2 Error,-1/-2 DFT,+3/+2 NN,+3/+2 Error,+3/+2 DFT,+2/+1 NN,+2/+1 Error,+2/+1 DFT,+1/0 NN,+1/0 Error,+1/0 DFT
IV-IV,GeC,M_i_B,N,1.3440255582332612,0.12379890966042659,1.6048070000000005,3.15501549243927,0.09929762082444217,3.5371530000000013,2.22785270512104,0.13926192383359412,2.5,-0.5064846739172936,0.13322328834922603,-0.36424799999999996,-0.016771436855196952,0.10329592104307074,0.2189139999999999,0.5224404446780682,0.11560030189428513,0.2189139999999999
IV-IV,GeC,M_i_B,Ru,1.5634794533252716,0.08849610372824751,1.255775,3.214127188920975,0.07398371495522527,3.479940999999998,2.364725720882416,0.088755176095174,1.881158999999998,-0.7768676921725273,0.1154591926995152,-0.551838,0.13887896765954794,0.10403293924342981,0.07901800000000002,0.7697068810462951,0.09196346943675773,0.653053
IV-IV,GeC,M_i_neut,C,1.825319066643715,0.1007526854989009,2.2099999999999986,3.1884388267993926,0.07769539819128071,3.3899999999999992,2.500051683187485,0.09174318450024085,2.950000000000002,-0.6914332613348961,0.14860736836165528,-0.06999999999999998,0.23891256703573163,0.11919000847766746,0.5500000000000004,1.13822653144598,0.12726375884678823,1.1400000000000003
IV-IV,GeC,M_i_neut,Cl,1.0731370851397515,0.13396298015451125,0.9301160000000005,3.365348219871521,0.06910524857565759,3.460955,2.5031057775020598,0.10378315471988937,2.707577,-1.0532237350940705,0.0772381950257382,-1.2914559999999988,-0.3918641895055771,0.12328939389217577,-0.5,0.4301266743801534,0.13929743471064956,0.9301160000000005
IV-IV,GeC,M_i_neut,Ge,2.4045163094997406,0.047922545235283505,2.290000000000002,3.37988104224205,0.05257597916143544,3.3899999999999992,2.871964490413666,0.048921351640520284,2.9599999999999973,-0.267429639515467,0.1344302119247765,-0.5500000000000004,1.2802353084087372,0.08167790618531742,1.4399999999999993,1.8731389075517655,0.056994654466935586,1.5799999999999987
IV-IV,GeC,M_i_neut,Mn,2.108915176987648,0.09440827753577481,1.9164170000000003,3.3683716118335725,0.07367722000413976,3.0096230000000017,2.738342487812042,0.07968745736700755,2.5653870000000008,-0.9750779867172241,0.06157472216473612,-0.9285299999999997,0.6980956979095936,0.12481944098314403,0.5711830000000002,1.279772624373436,0.11189696426931005,1.1849100000000001
IV-IV,GeC,M_i_neut,O,0.47126019597053526,0.09212833310481859,0.21099599999999982,2.9089306592941284,0.08379824395611772,3.0450440000000016,1.7785337626934052,0.10334603406118513,0.7156969999999996,-1.2156941711902618,0.062404251710326354,-1.3532739999999994,-0.7163194119930267,0.07553595364992012,-0.8296430000000005,-0.26331346640363334,0.09323351137155132,-0.28110699999999994
IV-IV,GeC,M_i_neut,Pb,2.497504025697708,0.0533057715981406,2.450000000000002,3.451161575317383,0.05312827086182687,3.4300000000000033,2.9574921071529388,0.05601292942808541,2.950000000000002,-0.43330048173666,0.10368542977688906,-0.53,1.3501778185367583,0.1047663966731534,1.2999999999999992,1.9607188314199449,0.07582202085308627,1.9599999999999995
IV-IV,GeC,M_i_neut,Re,1.8875116199254989,0.06592330723298336,1.7627689999999998,3.225250017642975,0.0784793986844924,3.011371999999998,2.4775815904140472,0.07423153148180066,1.9625779999999993,-0.4036646757274866,0.10653806463021563,-0.6668170000000007,0.5890788108110427,0.07310014524683614,1.1101409999999994,1.1649351447820664,0.06643494782133828,1.1505000000000007
IV-IV,GeSn,M_A,Cu,0.11197985879844055,0.07261544738959892,0.05589899999999994,0.6990903079509735,0.060570980752321875,0.3876539999999996,0.4013132702559233,0.06634424363471543,0.23003100000000026,-0.6369147568941116,0.04219337744316082,-0.6461639999999997,-0.4641413167119026,0.05213192081054295,-0.438053,-0.19931153673678637,0.06940102029661044,-0.24510099999999996
IV-IV,GeSn,M_A,Ir,0.19319620952010155,0.052319799475778125,0.12741100000000002,0.7779606610536576,0.05690603153177021,0.5596660000000001,0.47303975075483323,0.05238059684950796,0.34176199999999973,-0.5657273896038533,0.04896926119703186,-0.5764129999999998,-0.40152610912919046,0.040758909611646715,-0.35322900000000024,-0.17473759213462473,0.051460323869215556,-0.1123440000000002
IV-IV,GeSn,M_A,Na,0.3355481117963791,0.06636060979474541,0.3472980000000003,0.8493121564388275,0.04946350630736037,0.6252619999999995,0.5955565668642521,0.05344833603738308,0.5438480000000002,-0.44601864740252495,0.048460555125355916,-0.3330730000000002,-0.25649879649281504,0.05153734917413767,-0.19158800000000012,0.055652893334627154,0.05464658301174613,0.16021000000000013
IV-IV,GeSn,M_A,Os,0.19807536229491235,0.04539435936292529,0.14144800000000016,0.7992021262645721,0.05856825466581042,0.5763040000000003,0.4793524831533432,0.04148687816534533,0.3737139999999997,-0.5504710718989372,0.043527708813999144,-0.6053059999999998,-0.40476820692420007,0.03405698187602801,-0.43209500000000023,-0.12755345571786164,0.0402850663158769,-0.18391300000000016
IV-IV,GeSn,M_A,Sn,0.24835802018642425,0.04814384709450274,0.24000000000000016,0.8816243410110474,0.05745649565994876,0.9400000000000001,0.545040239393711,0.05429891232904893,0.7800000000000005,-0.5112846024334431,0.04514359157576892,-0.47000000000000003,-0.36272735297679903,0.04315497332499242,-0.3399999999999999,-0.09000658933073283,0.046076216229700886,-0.020000000000000018
IV-IV,GeSn,M_A,Sr,0.49646992012858393,0.04926554032708425,0.49788399999999944,0.9828098297119141,0.05228558786503652,0.8447500000000001,0.7476635605096817,0.053399601270119314,0.7086499999999996,-0.3301540307700634,0.03857451362505001,-0.18818000000000001,-0.05612452963832766,0.05334805948762618,0.14820800000000006,0.2203559584915638,0.053836485844372395,0.37258399999999986
IV-IV,GeSn,M_B,Cl,0.2569555787369609,0.07336488256357435,0.33201400000000036,0.8829747825860977,0.07013539426635007,0.8936470000000007,0.5889106713235378,0.08070228090984242,0.6173569999999995,-0.5401807636022568,0.04347469645875644,-0.29073499999999985,-0.35068357214331625,0.04759731455136217,-0.29073499999999985,-0.0029187493957579134,0.06907354899416632,0.12057599999999988
IV-IV,GeSn,M_B,Ge,0.1712518421933055,0.06078537093568097,0.15435700000000008,0.832031112909317,0.057958666334916045,0.8796630000000004,0.4727295428514481,0.06254910039716075,0.6767429999999993,-0.627468328177929,0.0420411004763271,-0.5614619999999998,-0.46822376251220704,0.02854025385667383,-0.39329200000000025,-0.17038561999797822,0.05243552232512063,-0.08755699999999991
IV-IV,GeSn,M_B,N,0.02651884268852882,0.07982873503808806,-0.045220999999999956,0.6932039707899094,0.08434579916283838,0.505661,0.3382681105285883,0.08533957543448144,0.24698199999999987,-0.7219921767711639,0.054192360867220624,-0.6499929999999996,-0.5634525522589684,0.06959604983316625,-0.4607390000000001,-0.2764749050140381,0.07532639153720372,-0.20915500000000004
IV-IV,GeSn,M_B,V,0.10103283617645502,0.05681864579569548,0.3697049999999998,0.7841610193252564,0.06790611282255823,0.6166909999999995,0.398509056866169,0.06319437823825046,0.5,-0.6362507224082947,0.0370466844733412,-0.6172620000000001,-0.5028438448905945,0.04204197785477855,-0.7398659999999995,-0.222987599670887,0.058963325703128955,-0.2900139999999999
IV-IV,GeSn,M_B,Y,0.21934897862374783,0.05906327120198179,0.0687800000000001,0.8870788931846618,0.05434665754005024,0.912497000000001,0.5446981698274612,0.05405149001098829,0.4184199999999998,-0.5673408754169941,0.03999808538671464,-0.5190920000000003,-0.38782250732183454,0.03983799736121385,-0.35170399999999985,-0.10585381016062456,0.05464573737982833,-0.18646299999999985
IV-IV,GeSn,M_i_A,Au,0.46136202216148375,0.05914568265048988,0.38645099999999966,0.9636923283338547,0.05171197886559135,0.917438,0.7461487859487533,0.052312055032632906,0.6655340000000007,-0.46161803752183916,0.035760507000409225,-0.418972,-0.21728811115026475,0.03002656027712268,-0.13403800000000002,0.15902114957571029,0.049200820991617135,0.059229999999999935
IV-IV,GeSn,M_i_A,Cu,0.4211462862789631,0.0601353385315546,0.450844,0.9237290024757385,0.051786273372664726,0.9013649999999991,0.6912650853395462,0.05256458417731161,0.7294909999999997,-0.4974360018968582,0.036922832879944904,-0.47115499999999966,-0.2585287854075432,0.03546541920870058,-0.15216600000000016,0.13037644596770406,0.05071500115187843,0.03975300000000007
IV-IV,GeSn,M_i_A,F,0.02124932096339762,0.08481300184114723,0.067591,0.8030385792255401,0.08520937650240083,0.8736770000000005,0.4340538755059242,0.07546415882587099,0.34562200000000004,-0.5772758983075619,0.06408471463837151,-0.6461070000000004,-0.4204262994229794,0.05933788789901904,-0.39992200000000006,-0.1839152160100639,0.08623553711217166,-0.22471800000000006
IV-IV,GeSn,M_i_A,Ge,0.585627194494009,0.038330265339563095,0.6499999999999996,1.0404928207397461,0.04069647994480928,0.95,0.8298806488513947,0.0367065097696908,0.8000000000000004,-0.35155476406216624,0.02696177944294334,-0.25,-0.05514694147277623,0.030526511594774777,-0.02000000000000001,0.3039455220103264,0.03596422678181841,0.4299999999999998
IV-IV,GeSn,M_i_A,Os,0.3737185843288898,0.047748331218829175,0.20619500000000004,0.886531749367714,0.0545210308780076,0.7323859999999993,0.6287989765405655,0.052815813549345815,0.525704,-0.4009764015674591,0.03824910891066662,-0.29232700000000017,-0.1856650087982416,0.03617215906816852,0.02566000000000001,0.10174989653896774,0.04175171118643716,0.07594799999999995
IV-IV,GeSn,M_i_A,P,0.46699157878756525,0.0446091802006026,0.42459700000000017,0.940879476070404,0.04607974625092874,0.7315219999999993,0.6945710957050324,0.054051593693945424,0.574428,-0.39427909031510355,0.035862864789498586,-0.29469300000000004,-0.14581091292202472,0.03599772600909362,-0.09920200000000001,0.20453499704599382,0.03517977608596809,0.2462689999999999
IV-IV,GeSn,M_i_A,Sn,0.6819715976715088,0.037551916780524296,0.7300000000000003,1.104034224152565,0.04573377402926569,1.06,0.9200383692979812,0.0497392577860923,0.8799999999999999,-0.2989994794130325,0.030904737101651748,-0.20999999999999996,0.03320809148135595,0.045317500450910424,0.050000000000000024,0.4144251562654972,0.04520868394098145,0.53
IV-IV,GeSn,M_i_B,Co,0.41652335599064827,0.04055252346841274,0.45867900000000006,0.9374312669038772,0.05026515127645363,0.9165840000000001,0.6857039004564285,0.04187037396268771,0.7599829999999992,-0.4933377027511597,0.04009856653724855,-0.44696700000000045,-0.268810473382473,0.027032021120183464,-0.14905599999999988,0.03633124232292175,0.04292387008442391,0.0680239999999999
IV-IV,GeSn,M_i_B,Ga,0.6548208490014076,0.05554401121022202,0.6755889999999997,1.0647250801324843,0.04469009519642894,1.0266650000000006,0.875709380209446,0.046623041537330545,0.8663519999999995,-0.32235442772507666,0.03757726190360654,-0.39447000000000004,-0.046938961517298594,0.03877577818205922,-0.0849039999999999,0.36667987182736395,0.05234043143803064,0.181705
IV-IV,GeSn,M_i_B,Ge,0.6108849868178368,0.03991125333693068,0.6799999999999998,1.0445376366376877,0.04004795809010157,1.0300000000000007,0.8428949311375618,0.04338537640301355,0.8299999999999992,-0.33001313656568526,0.028432153214429427,-0.20999999999999996,-0.024254812703293282,0.034405634037868386,-0.010000000000000009,0.34816412031650545,0.038245418600787305,0.4899999999999999
IV-IV,GeSn,M_i_B,Hf,0.7520189061760902,0.05492886435103193,0.6658040000000004,1.0598752409219743,0.06776608637177671,0.9704350000000013,0.9308980494737625,0.05591175434048683,0.8463670000000005,-0.004156034020707011,0.060314117583802854,0.0121,0.2616128109395504,0.06045658895885549,0.260139,0.5519014239311218,0.047038259867123886,0.5019869999999998
IV-IV,GeSn,M_i_B,Sn,0.726257961988449,0.03813535737009759,0.7899999999999994,1.1033704161643982,0.0490933680493451,1.1000000000000008,0.9375631153583527,0.052321545757628776,0.9200000000000008,-0.24614420607686044,0.03758556928578614,-0.15000000000000008,0.09989288423676043,0.05045033075349096,0.08000000000000004,0.48312533646821976,0.04738140622582529,0.59
IV-IV,GeSn,M_i_B,Ti,0.6383717462420464,0.044444357597354954,0.6161470000000004,1.0367202699184417,0.04988345193198233,0.9635590000000004,0.8445677623152733,0.044235544164860696,0.8173710000000005,-0.2722975254058838,0.03500723640141043,-0.20555300000000004,0.008854977576993406,0.045138406060897196,0.03268099999999997,0.37751404717564585,0.04653446667746119,0.3009430000000001
IV-IV,GeSn,M_i_B,Zr,0.7208020910620689,0.05138679008297448,0.647012,1.056254157423973,0.059343513210953054,0.9313379999999997,0.9038627997040749,0.04961511845681356,0.8426009999999995,-0.11210271299351007,0.054123563591460415,-0.04013200000000004,0.1676903096958995,0.05298917688541431,0.19609300000000013,0.5010847538709641,0.04419675092053114,0.44280200000000025
IV-IV,GeSn,M_i_neut,Ge,0.5891571544110775,0.03626668452611857,0.39000000000000024,1.0386882901191712,0.03748946449532716,0.9600000000000006,0.8339714512228966,0.036594642311065524,0.7899999999999994,-0.3519607573747635,0.028957673203788756,-0.3599999999999998,-0.05506914681755006,0.030143250303110134,-0.10000000000000005,0.3099921360611916,0.04059799614660893,0.16000000000000011
IV-IV,GeSn,M_i_neut,K,0.6724370956420899,0.04690955285229162,0.7241789999999997,1.1283646017313003,0.047738902910928104,1.0,0.92948397397995,0.047162971719838645,0.8962160000000001,-0.4020042158663273,0.03365303999395635,-0.3403740000000001,-0.14623141176998616,0.03817031098311034,-0.05669699999999998,0.3336343429982662,0.048273229921904845,0.1994949999999998
IV-IV,GeSn,M_i_neut,Rb,0.6910041436553002,0.05701775851489754,0.7590959999999997,1.1360507547855376,0.053436800585733274,1.085336,0.9436159238219262,0.052027604523277274,0.8999999999999992,-0.37275034114718436,0.03715797592516822,-0.2635489999999999,-0.11008807076141239,0.045062512159131304,-0.011651999999999996,0.3576913185417652,0.055647931872100674,0.24047599999999997
IV-IV,GeSn,M_i_neut,Ru,0.32352538257837293,0.04155063986835602,0.26764499999999997,0.8833466529846191,0.04590727751135811,0.7398519999999993,0.5991056896746159,0.05098407508522825,0.4944729999999996,-0.4497223787009716,0.038277628788324775,-0.3844999999999996,-0.2486181765794754,0.04585962582338403,-0.18295300000000014,0.02935494063422084,0.04996038983571511,0.037125000000000075
IV-IV,GeSn,M_i_neut,Sc,0.8267953902482986,0.04601796302401428,1.2000000000000006,1.1340441852807999,0.0480176110122443,1.5,1.0006889596581459,0.041696548121943205,1.3499830000000013,-0.04307285238755867,0.059328012019012555,-0.1498270000000001,0.26987476497888563,0.05519202979400839,0.2605950000000002,0.6133514851331711,0.046133066430391396,1.039631
IV-IV,GeSn,M_i_neut,Sn,0.6881976887583733,0.03779960625236361,0.5,1.1009744375944137,0.04771785258884503,1.0100000000000002,0.914421109855175,0.04761868848461209,0.8299999999999992,-0.2869000446051359,0.030954281605047995,-0.12000000000000008,0.04631205127807334,0.04238885793827599,-0.02000000000000001,0.4258948840200901,0.04547167814409205,0.25999999999999984
IV-IV,GeSn,M_i_neut,Tl,0.7062785476446152,0.053950868125900005,0.6000000000000003,1.124952346086502,0.04828547039123394,1.047142999999999,0.9403360202908516,0.04936078108090545,0.8818850000000001,-0.2933982405811548,0.04342656542106485,0.3592980000000003,0.0063134063013421836,0.054976421389816246,0.3592980000000003,0.40912578999996185,0.06009392001539487,0.6000000000000003
IV-IV,Si,M_A,Ge,0.6370553404092789,0.06655888066789262,0.7936890000000003,1.5279332488775252,0.05952401854831462,1.5656719999999995,1.1160543143749238,0.06339660459222145,1.2194659999999993,-0.9540439501404763,0.04081763002126623,-0.9522809999999995,-0.6421104609966278,0.054331860632684074,-0.6667039999999995,-0.18596910554915666,0.06384667372720262,-0.16916300000000015
IV-IV,Si,M_A,Li,0.37242337316274643,0.07861250617443556,0.37519999999999964,1.0900129556655884,0.06668005255873743,0.9746139999999999,0.7117803484201431,0.0682460544407302,0.7044190000000005,-0.6736497640609741,0.05791979468186084,-0.7022729999999993,-0.3931197561323643,0.049989608912745384,-0.32551600000000025,0.015172568150592269,0.06486698336361787,0.070806
IV-IV,Si,M_A,O,0.4533957622945309,0.0851317696428442,0.7153139999999996,1.400283470749855,0.08418869571896881,1.4074919999999993,0.9315781027078629,0.07155219920521136,1.0670679999999992,-0.9875996425747872,0.05943761560142276,-0.9650859999999997,-0.6723995193839073,0.07779782983902145,-0.6099159999999995,-0.1714440376497805,0.07442836127155031,-0.24833
IV-IV,Si,M_A,Ti,0.6372430413961411,0.06448756642962722,0.6940880000000005,1.5040355324745178,0.06592916255417719,1.5102279999999992,1.1056926146149635,0.0527423202186265,1.1511569999999998,-0.9010354936122894,0.039725829820896,-0.8691409999999994,-0.5827498063445091,0.05125168471264206,-0.6053379999999998,-0.07557719629257917,0.05896526893938376,-0.21796900000000002
IV-IV,Si,M_A,Tl,0.6112343899905681,0.07947390499077948,0.3683149999999996,1.462632966041565,0.07168644907934418,1.5197870000000007,1.0976140543818473,0.05728971995809733,1.10918,-0.7506648734211921,0.04367456028147005,-0.5943590000000005,-0.44018139466643336,0.04636677521470459,-0.3388340000000002,0.04456084882840514,0.07242986841824796,-0.01584400000000008
IV-IV,Si,M_i_A,Be,0.8303669393062592,0.0731168705703461,0.8463649999999994,1.551332625746727,0.0693811213089109,1.5702339999999995,1.2449431538581848,0.06564169018644993,1.3113710000000007,-0.7085191294550895,0.045569209209178556,-0.6264339999999998,-0.08727573023061268,0.0860837044595901,0.026256999999999985,0.38789635971188546,0.06448567614786405,0.4996690000000005
