(+1/0),Type,AB,Site,M,Ion_pot_1.3-Ion_pot_1.1,Ion_pot_1.3-Ion_Energy.1,Electronegativity.3-Ion_pot_1.1,Electronegativity.3-Ion_Energy.1,Electronegativity.3-Elec_cond,Elec_Aff.2+Therm_cond.1,Group.2+At_rad_2.1,At_wt.3-Therm_cond.1,abs(Valence.3-Valence.2),abs(Elec_Aff.3-Elec_Aff.2),abs(Electronegativity.3-Electronegativity.2),At_wt.3-Density.2,abs(Ion_rad.3-Ion_rad.2),At_vol.1+Electronegativity,abs(Ox_state.3-Ox_state.2),MP/Electronegativity.3,Period.3-CM1,Ox_state.3/CM1,Electronegativity.3*Electronegativity,CM1/Cov_rad.2,abs(Cov_rad.3-At_rad_1.2),Heat_vap/Electronegativity.3,At_wt.3-CM5,PBE_latt_const+PBE_delta_H,Electronegativity.3*ICSD_vol.1,Electronegativity.3*Heat_vap.1,Thermal_expn.1/CM8,Electronegativity.3-Therm_cond,At_rad_1.1-Cov_rad.1,Ox_state.1*Heat_fusion,abs(Ion_pot_2.1-BP),At_vol.2+Valence.1,abs(At_rad_1-Eps_ion),Ion_pot_1.1/Period.1,At_wt.3+Ion_pot_1,At_vol.2+Ox_state.1,Therm_cond/Valence.1,abs(Density.2-Ion_pot_1.1),MP.1/Thermal_expn.1,Thermal_expn.3+Valence.1,abs(At_rad_2.1-Period)
0.01328666,II-VI,CdSe,M_B,Os,-0.630955059,-0.631185599,-0.389419943,-0.389641369,0.095950669,-0.152568937,0.011226736,-1.024780459,2.481253034,2.161696341,0.049157235,2.254417396,0.206191299,-0.360849399,-0.056923335,-0.056299457,-0.462508061,-0.308244123,-0.024030061,0.271858291,-0.904443216,-0.063372543,2.869697498,0.602768265,0.13301463,-0.041160346,-0.472994667,-0.235986094,-0.952719512,-0.418747652,0.153772758,0.382536292,-0.904690763,-0.146824247,1.41331163,-0.358019406,-1.987278199,2.282743862,0.020945576,0.951987941,-0.072653947
0.70586589,II-VI,CdTe,M_B,Mo,-0.679882669,-0.680171662,-1.172769727,-1.173057797,-0.520494656,-0.244781366,0.191002014,0.557142151,2.079228153,1.957947371,0.323079141,2.187085467,-0.032575502,0.568635194,0.462502875,-0.510072278,0.539298483,-0.307094598,-0.451698013,0.067124461,0.531583181,-0.182243015,1.784143823,0.999667243,1.447473783,-0.321328975,0.06683485,-0.858619065,-0.3566514,-0.418747652,-0.348197522,0.442260132,-1.272975274,-0.204329482,-0.215390706,-0.298295566,-1.987278199,0.071613521,0.34640461,1.031627071,-0.848028299
2.14661862,II-VI,ZnSe,M_i_A,Ba,0.358299805,0.358092809,0.552577308,0.552366667,1.284665375,-1.304569234,-0.789936303,-0.759007466,-0.34076114,-0.319271534,-0.252428796,-1.354340183,-0.361858419,-0.575852771,-0.486986371,0.897185993,-0.938263977,-0.297203539,0.883521562,-0.476520438,-0.409721319,0.155246226,-0.611577703,0.113828502,-1.158623343,0.619012667,0.232574232,1.055552379,-0.952719512,-0.388238491,0.004575055,2.400677047,-0.199871447,-0.146824247,1.321114588,1.660121349,0.251708658,-0.740601299,0.020945576,0.801909225,-1.270414794
0.78782405,II-VI,CdTe,M_B,Ti,-0.614095739,-0.614383166,-0.634045318,-0.634327219,0.082549222,-0.785225949,-0.076052332,1.025121062,1.677203272,1.682475047,0.678604225,1.741685304,-0.014980954,0.568635194,-0.056923335,-0.066164423,1.008633527,-0.31933722,-0.033327511,0.040467909,0.951696995,-0.065956772,1.603261875,0.999667243,0.302369019,-0.020630825,0.602760367,-0.24952206,-0.3566514,-0.418747652,-0.348197522,0.523642068,-1.272975274,-0.204329482,-0.699416979,-0.21691363,-1.987278199,-1.121518448,0.34640461,1.041631221,-0.848028299
0.53019308,II-VI,CdTe,M_B,Sc,-0.548073013,-0.54835887,-0.477641457,-0.477921567,0.257626477,-0.798737064,-0.209579506,1.053594161,1.476190832,1.675588239,0.781821185,1.458521596,0.108180879,0.568635194,-0.31663644,0.062712051,1.004837243,-0.27814122,0.088134893,-0.032551351,1.199591403,-0.03219625,1.616700855,0.999667243,-0.030080751,0.066668638,0.629556643,-0.072687445,-0.3566514,-0.418747652,-0.348197522,0.809791456,-1.272975274,-0.204329482,-0.728866443,0.069235759,-1.987278199,-1.003959443,0.34640461,1.045316961,-0.848028299
0.26486939,II-VI,ZnO,M_i_A,Cl,-0.267820181,-0.267974834,-0.209300497,-0.209452167,-0.923253339,1.50357621,-0.060493136,0.191737784,-0.176824276,0.213875028,-0.057882588,0.181419667,-0.01876474,-1.138133574,-0.227273266,-1.193550176,0.601869189,-0.299289441,-1.110354295,0.224427888,0.119258478,-0.310640692,0.45494021,-1.09399153,-1.262869222,-0.927478017,0.25035862,-1.174528592,2.759046375,1.481949792,2.703779725,-1.993954207,1.502734565,-0.066823893,0.295078596,-1.275096632,-0.386237965,1.364483173,-1.13517728,-2.105814746,0.939402109
0.43046218,II-VI,CdTe,M_B,Ta,-0.866396868,-0.8666903,-0.599288904,-0.599570407,0.121455279,-0.500781431,0.057474841,-0.270612834,1.878215713,1.82746048,0.701541327,2.205972776,0.011410867,0.568635194,0.20278977,-0.037525207,0.111722556,-0.306484309,-0.006335866,0.061000206,0.711559408,-0.058454434,3.417853851,0.999667243,0.228491292,-0.001230944,-0.763849701,-0.210225479,-0.3566514,-0.418747652,-0.348197522,0.540706022,-1.272975274,-0.204329482,0.64074864,-0.199849675,-1.987278199,1.422289324,0.34640461,1.035576078,-0.848028299
1.44581283,II-VI,CdTe,M_B,Ba,-0.234936658,-0.235215062,-0.069253598,-0.069529032,0.714772642,-1.297226081,-0.343106679,0.154111623,1.275178391,1.421501267,1.051332135,0.121099062,0.697598225,0.568635194,-0.576349545,0.399222844,0.047185738,-0.300424788,0.405286726,-0.642848276,1.699304833,0.055956224,2.24178524,0.999667243,-0.89814404,0.294617236,-0.308313012,0.389047381,-0.3566514,-0.418747652,-0.348197522,2.400677047,-1.272975274,-0.204329482,0.201460051,1.660121349,-1.987278199,-1.12999451,0.34640461,1.073223275,-0.848028299
1.80428771,IV-IV,SiC,M_B,Sb,0.248455758,0.248288222,0.213111999,0.212939829,-0.655163799,-0.224622735,0.25333103,-1.270352845,0.501533815,-0.182209294,-0.036856898,-1.515198056,1.417772478,-1.95627481,-0.31663644,0.13494239,-1.347210534,-0.278858679,0.151498413,-0.008848432,1.348136509,0.007006676,0.134517483,-0.634808845,-0.314724729,0.29434183,0.846389548,0.515348952,-0.034505527,0.609015155,-0.921848606,-0.442443622,-1.010929859,-0.323769842,1.275514357,0.281222576,0.009141858,-0.601466244,-0.204493771,-0.324153285,-1.266345394
0.92817293,III-V,BAs,M_A,Hf,-0.649249198,-0.647854131,0.895946522,0.897376754,0.617413532,0.201265481,-0.277125663,-0.862925957,-0.710080346,0.338761012,1.158464753,-1.275858146,2.167613853,0.751597173,-0.570161,-0.194444919,0.931741536,-0.215481265,-1.246598906,0.014342247,3.201698785,-0.204125828,-1.988625554,-0.126665354,0.039454517,0.808519374,-1.491922067,0.373366835,0.206767512,-0.534263254,1.062436337,-0.014202323,-0.242275325,-0.16445051,0.71752615,-0.757162332,0.040769365,0.300904127,-1.027046644,0.783138182,1.106334597
1.77802849,II-VI,CdS,M_i_neut,Cs,0.858189436,0.858065691,0.829849507,0.829713873,1.247680142,-0.653257556,-1.213902733,-0.757159803,-0.1397487,-0.672637281,-0.195086041,-1.649849915,-0.080345657,-0.578876649,-0.227273266,0.791502467,-0.936310917,-0.300810681,0.774999091,-0.778139211,0.118664542,0.158717918,-0.633235929,0.394405416,-0.64546276,0.760175193,1.042215434,0.927304006,-1.578021871,-2.536060138,0.568528125,4.489698843,-0.880270324,3.740180856,1.093863638,5.218173665,-1.987278199,-0.060658684,-0.06953689,1.010943313,0.431339381
1.24666772,IV-IV,SnC,M_i_B,C,-0.598745447,-0.598933145,-0.417618462,-0.417797855,-0.830323733,-0.073156029,0.119803857,0.453355735,-0.742786022,-0.607104989,-0.407673396,0.350362659,-0.153805179,-1.633769752,-0.537634526,-0.373099187,1.116145591,-0.315799522,0.680338527,0.319423555,-0.757352197,2.32976571,0.723849057,0.496038945,-2.258461976,2.401286282,1.018281876,-1.157995178,-0.034505527,-0.392430589,-1.184010284,-1.338301225,-0.56124411,-0.323769842,-0.874958481,-0.614635027,0.115555645,0.329092668,-0.204493771,-0.676436602,1.129176298
1.58350271,IV-IV,SnC,M_B,Te,0.161683033,0.161513432,0.169666483,0.169493814,-0.172921573,0.409332984,0.386858203,-1.327248409,0.300521374,0.140926991,-0.00818552,-1.703536017,1.233029728,-1.633769752,-0.056923335,0.029653357,-1.167527803,-0.310230273,0.207694522,0.025526432,1.032924185,0.331241725,0.137584779,0.496038945,-0.448611825,0.439470845,0.876855489,-0.493994263,-0.034505527,-0.392430589,-1.184010284,-0.293462174,-0.56124411,-0.323769842,0.966703964,0.430204024,0.115555645,-0.506939944,-0.204493771,-0.30361845,1.129176298
2.08293546,II-VI,ZnSe,M_i_neut,Cs,0.669078206,0.668878606,0.639468341,0.639258696,1.381930516,-0.611306833,-0.923463477,-0.715923415,-0.1397487,-0.672637281,-0.195086041,-1.649849915,-0.080345657,-0.575852771,-0.227273266,0.989288908,-0.991220019,-0.29995486,0.971357503,-0.626468581,0.118664542,0.175769879,-0.529122685,0.113828502,-1.277765685,0.679907871,-0.174296843,1.153793832,-0.952719512,-0.388238491,0.004575055,4.489698843,-0.199871447,-0.146824247,1.276553151,3.749143145,0.251708658,-0.379300773,0.020945576,1.010943313,-1.270414794
1.24889725,II-VI,CdS,M_i_B,Ir,-0.369361667,-0.369514627,-0.39531407,-0.395463732,-0.123758354,0.089924857,-0.145685347,-1.334729132,-0.541773581,-0.506702576,-0.60837304,1.816766193,-0.567277048,-0.578876649,-0.537634526,-0.218029913,-0.809138872,-0.307677697,-0.176456407,0.18932278,-0.448580854,-0.105739504,-1.310170235,0.394405416,0.110161424,-0.215779735,-0.398358998,-0.457900473,-1.578021871,-2.536060138,0.568528125,0.385817821,-0.880270324,3.740180856,1.691238269,1.114292643,-1.987278199,1.964101772,-0.06953689,0.764525295,0.431339381
1.63266245,II-VI,ZnSe,M_i_B,Bi,-0.131447341,-0.131665992,-0.429291375,-0.429513258,0.185569275,-0.152568937,0.945916948,-1.456695278,-0.578849158,-0.65168801,-0.71159,-1.181016068,-0.704952098,-0.575852771,-0.746699476,-0.143576946,-0.894766682,0.176021981,-0.109024569,-0.078464573,-0.438532365,-0.07667105,-1.350304852,0.113828502,0.187685124,-0.069103148,-2.349492202,-0.054576034,-0.952719512,-0.388238491,0.004575055,1.223264196,-0.199871447,-0.146824247,2.042726657,0.482708499,0.251708658,-0.416507159,0.020945576,0.782953993,-1.270414794
1.32413482,II-VI,CdTe,M_B,Sr,-0.348825859,-0.349106974,-0.121388218,-0.121664249,0.656413557,-2.122115182,-0.343106679,0.638157226,1.275178391,1.001043509,1.016926482,0.686227965,0.556841844,0.568635194,-0.576349545,0.356264019,0.524113349,-0.298855181,0.364799258,-0.404428157,1.695426423,0.044702716,1.679149046,0.999667243,-0.78732745,0.265517415,0.174019954,0.33010251,-0.3566514,-0.418747652,-0.348197522,2.037083558,-1.272975274,-0.204329482,-0.299183852,1.29652786,-1.987278199,-0.909433143,0.34640461,1.07822535,-0.848028299
1.3911772,II-VI,ZnO,M_i_neut,Na,1.577986587,1.577875863,1.728369557,1.728240074,1.245759318,-0.602024332,-2.196927907,0.313094181,-0.1397487,-0.698770906,-0.275365898,-0.098013075,-0.713749371,-1.138133574,-0.227273266,0.860344827,0.569036105,-0.2987777,0.848387185,-0.077449692,0.327728644,0.147036765,0.600252787,-1.09399153,0.536991403,0.690975674,0.248881717,1.016255798,2.759046375,1.481949792,2.703779725,-1.547666171,1.502734565,-0.066823893,0.169560794,-0.828808596,-0.386237965,1.835854324,-1.13517728,-1.918895095,0.939402109
2.05524643,IV-IV,SiC,M_i_neut,Zn,-0.158751141,-0.158928367,0.364400842,0.364230404,-0.485812255,-0.942845142,-0.14725049,-0.066416348,-0.34076114,-0.507752597,-0.688233737,0.539197307,-0.66404706,-1.95627481,-0.486986371,0.049646656,0.033409378,-0.293521328,0.082907819,0.073114632,-0.415729881,-0.066124601,0.108907934,-0.634808845,0.151505739,-0.211035993,0.92001153,0.686400383,-0.034505527,0.609015155,-0.921848606,-1.035087883,-1.010929859,-0.323769842,0.030293941,-0.311421684,0.009141858,-0.69389196,-0.204493771,-0.599562605,-1.266345394
2.05338692,IV-IV,SiC,M_i_B,Al,0.644839747,0.644681645,0.399157256,0.398987215,-0.446906198,-0.622845059,-0.013723317,0.307581765,-0.541773581,-0.67086121,-0.665296635,0.206487074,-0.488101584,-1.95627481,-0.746699476,0.030051201,0.563572422,0.627519785,0.067150127,0.105904657,-0.390560294,-0.082925449,0.551866256,-0.634808845,0.258615415,-0.327139206,0.965898284,0.725696964,-0.034505527,0.609015155,-0.921848606,-0.982583408,-1.010929859,-0.323769842,-0.356528858,-0.25891721,0.009141858,0.236666952,-0.204493771,-0.61825457,-1.266345394
0.85907749,IV-IV,GeC,M_A,Rh,0.535599037,0.535438335,0.404413756,0.404243775,-0.441046339,-0.089511589,-0.547832009,-0.306671697,2.238617303,2.155361594,1.405403773,1.270448406,-0.127769734,-1.365015537,1.804770281,-0.171802761,0.660473618,-0.315281733,-0.019558815,-0.023480672,-0.55992523,-0.113729288,-0.17692046,-0.063777628,0.274814498,-0.344698456,0.779036245,-0.30761789,-0.034505527,0.180489534,-1.296711571,-1.094155417,-0.85985305,-0.323769842,0.163980458,-0.370489219,0.104334913,-0.64806793,-0.204493771,0.025280314,-0.068584548
1.19801609,II-VI,CdTe,M_B,Ca,-0.447388357,-0.447671817,-0.164833735,-0.165110263,0.607780987,-2.036781827,-0.343106679,1.101092171,1.275178391,1.04453914,0.988255104,1.229730278,0.328112725,0.568635194,-0.576349545,0.320464999,1.00104096,-0.297285573,0.331059701,-0.211404143,1.622521715,0.035324794,1.65479177,0.999667243,-0.694980292,0.241267564,0.656352919,0.280981784,-0.3566514,-0.418747652,-0.348197522,1.525164927,-1.272975274,-0.204329482,-0.777993196,0.78460923,-1.987278199,-0.701475282,0.34640461,1.077698816,-0.848028299
1.09137468,II-VI,ZnS,M_i_neut,Ir,-0.369361667,-0.369514627,-0.39531407,-0.395463732,0.01049202,0.089924857,-0.145685347,-1.334729132,-0.541773581,-0.506702576,-0.60837304,1.816766193,-0.567277048,-0.793880021,-0.537634526,-0.309362193,-0.943518983,-0.311945051,-0.267129263,0.087785962,-0.448580854,-0.113613625,-1.29406403,-0.155104329,0.110161424,-0.215779735,0.353675294,-0.231410648,-1.578021871,-2.258426773,0.419330422,0.385817821,-0.160655445,3.740180856,1.873927782,1.114292643,0.251708658,1.964101772,-0.06953689,0.764525295,-0.766421465
0.64502713,IV-IV,SiGe,M_i_B,C,-1.644144866,-1.644491626,-1.470038032,-1.470364557,-1.361198529,1.305461741,1.482634212,1.808498469,-0.742786022,-0.607104989,-0.407673396,0.350362659,-0.153805179,0.113836555,-0.537634526,0.490544404,1.096435681,-0.316425427,0.437455898,0.303307861,-0.757352197,0.311894488,0.739798459,0.366494208,-0.147379946,0.857251143,0.911236214,-0.197772689,1.098593045,0.609015155,-0.167541004,-1.338301225,-0.204534389,-0.01632066,-0.507301531,-0.614635027,0.009141858,-1.018720256,-0.667639857,-0.676436602,0.645179385
0.52297804,IV-IV,SnC,M_B,Re,0.427896094,0.427732829,0.34344855,0.343277872,0.02160871,-0.843289561,-0.814886356,-1.897927562,0.099508933,-0.497552612,-0.122871031,0.505050098,1.620109775,-1.633769752,0.72221598,0.148830889,-1.594354247,-0.30439671,0.067835577,-33.29096021,1.989642329,-0.260136674,1.68716227,0.496038945,0.086936557,-0.141045216,0.799778485,-0.297511358,-0.034505527,-0.392430589,-1.184010284,-1.058058591,-0.56124411,-0.323769842,1.556952149,-0.334392392,0.115555645,1.156334114,-0.204493771,-0.336790106,1.129176298
0.764082155,III-V,AlAs,M_i_B,C,-1.049750849,-1.048365314,-0.871652493,-0.8702425,0.939340286,1.070954594,1.058146068,1.577984499,-0.742786022,-0.607104989,-0.407673396,0.350362659,-0.153805179,-1.559689078,-0.537634526,-2.34318204,1.095580638,-0.316452579,-0.736476808,0.302646625,-0.757352197,2.244006529,0.739316794,0.307037494,-0.236401477,-0.367188596,0.975136036,0.852102022,0.206767512,0.311026822,-0.573409908,-0.606190278,-0.394172987,-0.16445051,-1.493642666,-1.349150287,0.056092339,-0.430826789,-1.027046644,0.036936135,-0.09142625
1.21264645,III-V,BP,M_A,Te,-0.995228831,-0.995512982,0.412492048,0.412234559,-0.160707601,0.374630664,1.101785602,-1.526130408,-0.410542392,-0.350463493,1.617206796,-1.97189757,2.044452019,1.646656411,-0.570161,-0.003736228,-0.286609279,-0.270163379,-0.361453888,0.008144098,2.469696998,-0.086644217,-1.563592032,-0.512510599,0.113400425,0.390912619,0.857144216,-0.412564785,-0.834644207,0.466716702,0.850794814,0.438648773,-0.242275325,-0.958462026,0.204998122,1.164719284,0.040769365,-0.912579709,-0.196977261,0.81709964,0.718647421
1.08426186,II-VI,CdTe,M_i_B,C,-1.298892454,-1.29919618,-1.122467154,-1.122754647,-0.464186349,-0.057759095,1.259219399,0.468490491,-0.742786022,-0.607104989,-0.407673396,0.350362659,-0.153805179,0.568635194,-0.537634526,-0.468623057,1.109115028,-0.316022783,-0.412633303,0.313475895,-0.757352197,-0.171384964,0.746307732,0.999667243,1.340551365,-0.293251742,0.929729625,-0.801745557,-0.3566514,-0.418747652,-0.348197522,0.12592067,-1.272975274,-0.204329482,-0.123699112,-0.614635027,-1.987278199,-0.850616778,0.34640461,0.750308871,-0.848028299
1.78430457,III-V,AlP,M_i_neut,Pb,0.066908682,0.066649809,-0.468818422,-0.469086001,1.153323598,-0.195325038,0.834731256,-1.481386882,-0.742786022,-0.65168801,-0.533827458,-0.812612185,-0.564195717,-0.664629841,-0.486986371,-1.667192697,-1.023929588,-0.294549404,-0.498452718,-0.048427121,-0.18403546,1.617209936,-1.473941021,0.080040754,-0.445766923,-0.298719761,0.302820721,1.068233217,-0.834644207,-0.932861949,-0.785051431,0.28572949,-1.143152068,-0.958462026,0.472162663,1.0118,0.056092339,-0.465090117,-0.196977261,0.110124392,-0.479113426
1.55308444,II-VI,CdO,M_i_B,Y,1.285364436,1.285246748,1.476385559,1.476253191,0.829440034,-0.976779984,-1.92987356,-0.328756814,-0.541773581,-0.507752597,-0.441659889,-0.39927701,-0.713749371,-0.923130202,-0.746699476,0.483630891,-0.381534989,0.257518739,0.484838904,-0.199849779,-0.747095987,0.078067782,-0.162055496,-0.383061644,0.30292881,0.480504118,0.283941838,0.504865761,2.759046375,1.698564835,2.852977428,-1.803625486,0.794752606,-0.066823893,0.650731845,-1.084767911,4.486851076,1.100649766,-1.13517728,-2.076065562,2.137162955
0.09924478,II-VI,CdTe,M_i_A,C,-1.298892454,-1.29919618,-1.122467154,-1.122754647,-0.464186349,-0.057759095,1.259219399,0.468490491,-0.742786022,-0.607104989,-0.407673396,0.350362659,-0.153805179,0.568635194,-0.537634526,-0.468623057,1.112166661,-0.315925876,-0.412633303,0.316029188,-0.757352197,-0.171384964,0.742766824,0.999667243,1.340551365,-0.293251742,1.06100403,-0.801745557,-0.3566514,-0.418747652,-0.348197522,0.12592067,-1.272975274,-0.204329482,-0.123699112,-0.614635027,-1.987278199,-0.850616778,0.34640461,0.750308871,-0.848028299
1.28123953,II-VI,CdTe,M_i_A,W,-0.525483384,-0.525768703,-0.957374189,-0.957659792,-0.27938258,-0.500781431,0.191002014,-1.204772685,-0.377836717,-0.725230747,-0.516624632,1.247911672,-0.540885227,0.568635194,-0.018208317,-0.332586778,-0.810728917,-0.305500931,-0.284422988,0.133565482,-0.34231732,-0.135748857,-1.044646751,0.999667243,0.989632163,-0.201102309,-0.426772567,-0.615086797,-0.3566514,-0.418747652,-0.348197522,0.450792109,-1.272975274,-0.204329482,1.606941558,-0.289763589,-1.987278199,1.978944204,0.34640461,0.75952322,-0.848028299
1.76252532,III-V,GaP,M_i_B,Pb,0.066908682,0.066649809,-0.468818422,-0.469086001,-1.037398412,-0.195325038,0.834731256,-1.481386882,-0.742786022,-0.65168801,-0.533827458,-0.812612185,-0.564195717,0.410387021,-0.486986371,-0.147501343,-0.882236192,-0.29893942,0.087230942,-0.095247024,-0.18403546,-0.864710269,-1.479746352,0.202681919,-0.445766923,-0.298719761,2.146869108,-1.248568955,-0.834644207,-1.533857488,-1.064264276,0.28572949,0.496790711,-0.958462026,0.478085265,1.0118,0.038396913,-0.465090117,-0.196977261,0.110124392,-1.309183511
0.99857514,IV-IV,SnC,M_i_neut,W,0.174663623,0.174494332,-0.252525498,-0.252703,-0.645519964,-0.516178365,-0.948413529,-1.21990744,-0.377836717,-0.725230747,-0.516624632,1.247911672,-0.540885227,-1.633769752,-0.018208317,-0.259880532,-0.837620968,-0.305783242,0.54747253,0.108291289,-0.34231732,1.767956231,-1.275788123,0.496038945,-1.749691014,1.849796024,0.781142619,-0.971336418,-0.034505527,-0.392430589,-1.184010284,-1.013429787,-0.56124411,-0.323769842,0.85568219,-0.289763589,0.115555645,0.799234758,-0.204493771,-0.667222253,1.129176298
0.29959994,II-VI,ZnTe,M_i_A,C,-1.298892454,-1.29919618,-1.122467154,-1.122754647,-0.329935976,-0.057759095,1.259219399,0.468490491,-0.742786022,-0.607104989,-0.407673396,0.350362659,-0.153805179,0.353631822,-0.537634526,-0.631722395,1.104637672,-0.316164965,-0.574555056,0.309805842,-0.757352197,-0.18544641,0.744394965,0.572949704,1.340551365,-0.293251742,1.051666133,-0.575255732,-0.3566514,-0.388238491,-0.497395226,0.12592067,-0.520249706,-0.204329482,0.0589904,-0.614635027,0.251708658,-0.850616778,0.34640461,0.750308871,-0.940268638
0.90610219,II-VI,ZnTe,M_i_neut,W,-0.525483384,-0.525768703,-0.957374189,-0.957659792,-0.145132207,-0.500781431,0.191002014,-1.204772685,-0.377836717,-0.725230747,-0.516624632,1.247911672,-0.540885227,0.353631822,-0.018208317,-0.456726857,-0.966275594,-0.307133851,-0.407666768,0.05962575,-0.34231732,-0.14645147,-0.962263287,0.572949704,0.989632163,-0.201102309,-1.120012767,-0.388596972,-0.3566514,-0.388238491,-0.497395226,0.450792109,-0.520249706,-0.204329482,1.789631071,-0.289763589,0.251708658,1.978944204,0.34640461,0.75952322,-0.940268638
1.23604549,II-VI,CdO,M_i_neut,In,1.425426932,1.425312577,0.98979577,0.98965783,0.284755241,-0.770557709,-0.594601829,-0.581092484,-0.541773581,-0.612867036,-0.762779319,-0.206457374,-0.716830703,-0.923130202,-0.746699476,0.08268186,-0.386944799,0.271283819,0.106955869,-0.047482767,-0.566611906,-0.026964953,-0.460113387,-0.383061644,-0.149054127,0.074076285,0.276740755,-0.045286373,2.759046375,1.698564835,2.852977428,-2.07271092,0.794752606,-0.066823893,0.911720302,-1.353853345,4.486851076,0.504083781,-1.13517728,-2.021306002,2.137162955
